 latitude reduced regular latitude
 number points points 
 ------- ------- ------- ----------
 510 540 1280 -53.2552459373716
 511 536 1280 -53.5362761415012
 512 532 1280 -53.8173063424124
 513 528 1280 -54.0983365400284
 514 524 1280 -54.3793667342697
 515 520 1280 -54.6603969250544
 516 516 1280 -54.9414271122983
 517 512 1280 -55.222457295914
 518 508 1280 -55.5034874758115
 519 504 1280 -55.784517651898
 520 500 1280 -56.0655478240774
 521 496 1280 -56.3465779922506
 522 492 1280 -56.6276081563149
 523 488 1280 -56.9086383161644
 524 484 1280 -57.1896684716895
 525 480 1280 -57.4706986227768
 526 476 1280 -57.751728769309
 527 472 1280 -58.0327589111646
 528 468 1280 -58.313789048218
 529 464 1280 -58.5948191803389
 530 460 1280 -58.8758493073924
 531 456 1280 -59.1568794292387
 532 452 1280 -59.4379095457329
 533 448 1280 -59.7189396567247
 534 444 1280 -59.9999697620583
 535 440 1280 -60.2809998615717
 536 436 1280 -60.5620299550971
 537 432 1280 -60.8430600424601
 538 428 1280 -61.1240901234794
 539 424 1280 -61.4051201979667
 540 420 1280 -61.6861502657264
 541 416 1280 -61.9671803265548
 542 412 1280 -62.2482103802402
 543 408 1280 -62.5292404265619
 544 404 1280 -62.8102704652906
 545 400 1280 -63.091300496187
 546 396 1280 -63.3723305190019
 547 392 1280 -63.6533605334754
 548 388 1280 -63.9343905393366
 549 384 1280 -64.2154205363026
 550 380 1280 -64.4964505240781
 551 376 1280 -64.7774805023548
 552 372 1280 -65.0585104708102
 553 368 1280 -65.3395404291075
 554 364 1280 -65.6205703768941
 555 360 1280 -65.901600313801
 556 356 1280 -66.182630239442
 557 352 1280 -66.4636601534124
 558 348 1280 -66.7446900552877
 559 344 1280 -67.025719944623
 560 340 1280 -67.3067498209512
 561 336 1280 -67.5877796837818
 562 332 1280 -67.8688095325994
 563 328 1280 -68.1498393668621
 564 324 1280 -68.4308691859999
 565 320 1280 -68.7118989894126
 566 316 1280 -68.9929287764678
 567 312 1280 -69.2739585464991
 568 308 1280 -69.5549882988032
 569 304 1280 -69.8360180326378
 570 300 1280 -70.1170477472186
 571 296 1280 -70.3980774417163
 572 292 1280 -70.6791071152534
 573 288 1280 -70.9601367669007
 574 284 1280 -71.2411663956732
 575 280 1280 -71.522196000526
 576 276 1280 -71.8032255803498
 577 272 1280 -72.0842551339657
 578 268 1280 -72.3652846601196
 579 264 1280 -72.6463141574761
 580 260 1280 -72.9273436246123
 581 256 1280 -73.2083730600095
 582 252 1280 -73.4894024620462
 583 248 1280 -73.7704318289881
 584 244 1280 -74.0514611589791
 585 240 1280 -74.3324904500298
 586 236 1280 -74.6135197000054
 587 232 1280 -74.8945489066125
 588 228 1280 -75.1755780673836
 589 224 1280 -75.4566071796606
 590 220 1280 -75.737636240576
 591 216 1280 -76.0186652470318
 592 212 1280 -76.2996941956759
 593 208 1280 -76.5807230828752
 594 204 1280 -76.8617519046863
 595 200 1280 -77.1427806568204
 596 196 1280 -77.4238093346062
 597 192 1280 -77.7048379329449
 598 188 1280 -77.9858664462609
 599 184 1280 -78.2668948684445
 600 180 1280 -78.5479231927864
 601 176 1280 -78.8289514119024
 602 172 1280 -79.1099795176461
 603 168 1280 -79.3910075010082
 604 164 1280 -79.6720353519992
 605 160 1280 -79.9530630595119
 606 156 1280 -80.2340906111611
 607 152 1280 -80.5151179930943
 608 148 1280 -80.7961451897674
 609 144 1280 -81.0771721836786
 610 140 1280 -81.3581989550504
 611 136 1280 -81.6392254814469
 612 132 1280 -81.9202517373121
 613 128 1280 -82.2012776934076
 614 124 1280 -82.4823033161249
 615 120 1280 -82.7633285666369
 616 116 1280 -83.0443533998451
 617 112 1280 -83.3253777630592
 618 108 1280 -83.6064015943301
 619 104 1280 -83.8874248203231
 620 100 1280 -84.1684473535767
 621 96 1280 -84.449469088929
 622 92 1280 -84.7304898988028
 623 88 1280 -85.0115096268977
 624 84 1280 -85.2925280796269
 625 80 1280 -85.5735450142967
 626 76 1280 -85.8545601224853
 627 72 1280 -86.135573006184
 628 68 1280 -86.4165831427364
 629 64 1280 -86.697589831922
 630 60 1280 -86.9785921135966
 631 56 1280 -87.2595886348395
 632 52 1280 -87.5405774264112
 633 48 1280 -87.8215555071106
 634 44 1280 -88.1025181389372
 635 40 1280 -88.383457312248
 636 36 1280 -88.6643583418229
 637 32 1280 -88.9451911183164
 638 28 1280 -89.2258828476116
 639 24 1280 -89.5062027382064
 640 20 1280 -89.7848769072186
